MSOA11CD,tenure_all_2011,owned_2011,rented_2011,owned_2011_pct,rented_2011_pct
E02005624,3702,2537,1033,0.68530524,0.279038358
E02005625,3909,2341,1498,0.598874392,0.383218214
E02005626,2734,1467,1214,0.536576445,0.44403804
E02005627,2955,2037,866,0.689340102,0.293062606
E02005628,3155,2404,704,0.761965135,0.223137876
E02005629,2398,1652,666,0.688907423,0.277731443
E02005630,3798,2634,1048,0.693522907,0.275934702
E02005631,4064,2928,1069,0.720472441,0.263041339
E02005632,2464,1908,508,0.774350649,0.206168831
E02005633,3555,2676,843,0.752742616,0.237130802
E02005634,3568,2409,1107,0.675168161,0.310257848
E02005635,3511,2642,827,0.752492167,0.235545429
E02005636,4554,3278,1216,0.719806763,0.267018006
E02005637,3869,2259,1534,0.583871801,0.39648488
E02005638,3881,3451,390,0.889203813,0.100489565
E02005639,2246,1652,517,0.735529831,0.230186999
E02005640,4390,3343,927,0.761503417,0.211161731
E02005641,3366,2346,967,0.696969697,0.287284611
E02005642,3277,2700,532,0.823924321,0.162343607
E02005643,3420,1620,1722,0.473684211,0.503508772
E02005644,3645,1952,1623,0.535528121,0.44526749
E02005645,5081,2881,2026,0.567014367,0.398740405
E02005646,2700,2363,301,0.875185185,0.111481481
E02005647,3145,2002,1078,0.636565978,0.342766296
E02005648,2897,2573,293,0.888160166,0.101139109
E02005649,5534,4130,1249,0.746295627,0.225695699
E02005650,2373,1883,467,0.793510324,0.196797303
E02005651,2744,2454,252,0.894314869,0.091836735
E02005652,2609,2057,499,0.788424684,0.19126102
E02005653,3162,1746,1348,0.552182163,0.42631246
E02005654,3228,1813,1279,0.561648079,0.39622057
E02005655,2560,2068,442,0.8078125,0.17265625
E02005656,2286,1089,1164,0.476377953,0.509186352
E02005657,2784,2118,606,0.760775862,0.217672414
E02005658,2569,1154,1360,0.449202024,0.529388867
E02005659,2247,1692,515,0.753004005,0.229194482
E02005660,2294,1268,956,0.552746295,0.41673932
E02005661,2534,1351,1139,0.533149171,0.449486977
E02005662,2772,2007,729,0.724025974,0.262987013
E02005663,2348,1954,370,0.832197615,0.15758092
E02005664,2493,1397,1036,0.560369033,0.415563578
E02005665,3003,2216,729,0.737928738,0.242757243
E02005666,3330,1244,1957,0.373573574,0.587687688
E02005667,2676,1752,871,0.65470852,0.3254858
E02005668,2598,2231,339,0.85873749,0.130484988
E02005669,2251,2039,186,0.905819636,0.082629942
E02005670,4056,927,2931,0.228550296,0.722633136
E02005671,3102,1806,1243,0.582205029,0.40070922
E02005672,3292,1207,2007,0.366646416,0.609659781
E02005673,3249,1864,1297,0.573714989,0.399199754
E02005674,3341,1304,1903,0.390302305,0.569589943
E02005675,2340,1304,971,0.557264957,0.414957265
E02005676,2389,1480,842,0.619506069,0.352448723
E02005677,3601,2115,1396,0.587336851,0.387670092
E02005678,3986,2833,878,0.710737582,0.220270948
E02005679,3565,2752,786,0.771949509,0.220476858
E02005680,2949,2497,432,0.846727704,0.146490336
E02005681,3286,2604,618,0.79245283,0.188070603
E02005682,2673,1994,620,0.745978302,0.231949121
E02005683,5212,4025,1070,0.772256332,0.205295472
E02005684,3311,2626,621,0.793113863,0.187556629
E02005685,3408,2289,955,0.67165493,0.280223005
E02005686,3037,2389,575,0.786631544,0.189331577
E02005687,2356,1810,492,0.768251273,0.208828523
E02005688,3453,2739,618,0.793223284,0.178974805
E02005689,2951,2552,369,0.864791596,0.125042359
E02005690,2363,1548,762,0.65509945,0.322471435
E02005691,2667,1909,645,0.715785527,0.241844769
E02005692,2981,2067,827,0.693391479,0.277423683
E02005693,3276,2077,1134,0.634004884,0.346153846
E02005694,3059,2694,339,0.880679961,0.11082053
E02005695,3248,1637,1495,0.504002463,0.460283251
E02005696,2458,1228,1147,0.499593165,0.466639544
E02005697,2964,1410,1464,0.475708502,0.493927126
E02005698,2368,1565,752,0.66089527,0.317567568
E02005699,3164,1920,1185,0.606826802,0.374525917
E02005700,3860,3067,739,0.794559585,0.191450777
E02005701,4679,3621,954,0.773883308,0.20388972
E02005819,2668,1871,761,0.701274363,0.285232384
E02005820,2513,2032,431,0.808595304,0.171508158
E02005821,2795,1636,1123,0.585330948,0.401788909
E02005822,3974,2312,1568,0.58178158,0.39456467
E02005823,3214,1395,1734,0.434038581,0.539514624
E02005824,4097,3156,845,0.770319746,0.206248474
E02005825,3241,2336,873,0.720765196,0.269361308
E02005826,2602,1318,1232,0.506533436,0.473481937
E02005827,3453,2769,639,0.801911381,0.185056473
E02005828,3116,2434,635,0.781129653,0.203786906
E02005829,2785,2124,614,0.762657092,0.220466786
E02005830,2642,2099,500,0.794473883,0.189250568
E02005831,3686,2789,832,0.756646772,0.225718937
E02005832,4034,2425,1528,0.601140307,0.378780367
E02005833,3041,2666,345,0.876685301,0.113449523
E02005834,3070,1899,1102,0.618566775,0.358957655
E02005835,4289,2993,1220,0.697831662,0.284448589
E02005836,3809,3090,645,0.811236545,0.169335784
E02005837,2825,2190,570,0.775221239,0.201769912
E02005838,3495,2480,954,0.709585122,0.272961373
E02005839,2793,1854,865,0.663802363,0.309702828
E02005840,3501,2777,682,0.793201942,0.194801485
E02005842,3756,2510,1187,0.668264111,0.316027689
E02005843,2662,1820,803,0.683696469,0.301652893
E02005844,3411,2124,1240,0.622691293,0.363529757
E02005846,2835,1137,1628,0.401058201,0.574250441
E02005847,2921,2052,796,0.702499144,0.272509415
E02005848,2751,1916,677,0.696474009,0.24609233
E02005849,3662,2822,766,0.770617149,0.209175314
E02006903,4957,3350,1521,0.675811983,0.306838814
E02005850,2942,2454,447,0.834126445,0.151937458
E02005851,2614,1462,1072,0.559296098,0.410099464
E02005852,3426,2953,421,0.86193812,0.12288383
E02005853,3876,2902,915,0.74871001,0.236068111
E02005856,3104,2633,433,0.848260309,0.139497423
E02005857,2666,1782,835,0.668417104,0.313203301
E02005858,3085,1936,1096,0.627552674,0.355267423
E02005859,3853,2780,1019,0.721515702,0.264469245
E02005860,3809,1853,1877,0.486479391,0.492780257
E02005861,2453,1660,771,0.676722381,0.314309009
E02005862,3356,2179,1111,0.649284863,0.331048868
E02005863,3132,2505,588,0.799808429,0.187739464
E02005864,3350,2797,500,0.834925373,0.149253731
E02006906,5154,4374,727,0.848661234,0.141055491
E02005865,3414,2966,382,0.86877563,0.111892209
E02005866,3873,2937,869,0.758326878,0.22437387
E02005868,2798,2141,604,0.765189421,0.215868477
E02005869,2446,1431,962,0.585036795,0.393295176
E02005870,2957,1809,1081,0.611768684,0.365573216
E02005871,3153,2613,507,0.828734539,0.160799239
E02005872,2512,2117,353,0.842754777,0.140525478
E02005873,4272,3685,553,0.862593633,0.129447566
E02005874,3708,2991,671,0.806634304,0.180960086
E02005875,2983,2306,623,0.773047268,0.208850151
E02005876,3700,2864,785,0.774054054,0.212162162
E02005877,3169,2448,694,0.772483433,0.218996529
E02005878,4393,2822,1462,0.642385613,0.332802185
E02005879,3451,2072,1317,0.60040568,0.381628513
E02006835,2520,1936,551,0.768253968,0.218650794
E02005880,2527,1650,829,0.65294816,0.328056985
E02005881,2408,1547,806,0.64244186,0.334717608
E02005882,3355,2765,549,0.82414307,0.163636364
E02005883,3347,1869,1403,0.558410517,0.419181356
E02005884,2653,2051,540,0.773087071,0.203543159
E02005885,3577,2240,1269,0.626223092,0.354766564
E02005886,4231,3408,790,0.805483337,0.186717088
E02005887,4048,1943,2036,0.479990119,0.502964427
E02005888,3726,1515,2137,0.406602254,0.573537305
E02005889,4406,3003,1319,0.681570586,0.299364503
E02005890,2790,2509,271,0.899283154,0.097132616
E02005891,2839,1137,1655,0.400493131,0.582951744
E02005892,5021,4271,710,0.850627365,0.141406094
E02005893,4277,2643,1521,0.617956512,0.3556231
E02005894,4095,2887,1142,0.705006105,0.278876679
E02005895,3356,2692,599,0.802145411,0.178486293
E02005896,3156,2549,562,0.807667934,0.178073511
E02005897,3652,2768,819,0.757940854,0.224260679
E02005898,4555,3242,1236,0.711745335,0.271350165
E02005899,4955,2497,2331,0.503935419,0.470433905
E02005900,3069,2280,718,0.742913001,0.233952428
E02005901,3827,2599,1164,0.679122028,0.30415469
E02005902,3602,2184,1331,0.606329817,0.369516935
E02005903,4303,3320,904,0.771554729,0.210085987
E02005904,3466,2692,683,0.776687825,0.197057126
E02005905,2460,2102,318,0.854471545,0.129268293
E02005906,2615,2122,447,0.811472275,0.170936902
E02005907,3889,2969,858,0.76343533,0.220622268
E02005908,3840,3128,659,0.814583333,0.171614583
E02005909,3229,2525,676,0.781975844,0.209352741
E02005910,3821,1984,1798,0.519235802,0.470557446
E02005911,3501,2721,687,0.777206512,0.196229649
E02005912,3627,2840,743,0.783016267,0.204852495
E02005913,2764,2082,644,0.753256151,0.232995658
E02005914,2928,2173,707,0.742144809,0.241461749
E02005915,2397,1963,391,0.818940342,0.163120567
E02005916,3146,2320,750,0.737444374,0.238397966
E02005917,2378,2177,171,0.915475189,0.071909167
E02005918,2260,1776,432,0.785840708,0.191150442
E02005919,2425,1781,586,0.73443299,0.241649485
E02005920,3015,2581,387,0.856053068,0.128358209
E02002905,2650,1973,577,0.744528302,0.217735849
E02002906,2497,1596,851,0.639167,0.340808971
E02002907,2687,1589,1026,0.591365836,0.381838482
E02002908,3635,2681,815,0.737551582,0.224209078
E02002909,4444,3090,1229,0.695319532,0.276552655
E02002910,3420,2313,968,0.676315789,0.283040936
E02002911,3790,2577,1076,0.67994723,0.283905013
E02002912,2763,2139,549,0.774158523,0.198697068
E02002913,2399,1811,528,0.754897874,0.220091705
E02002914,4010,2697,1222,0.672568579,0.304738155
E02002915,2832,2180,595,0.769774011,0.21009887
E02002916,4424,1980,2300,0.44755877,0.519891501
E02002917,3032,2119,831,0.698878628,0.274076517
E02002918,2422,2063,317,0.851775392,0.130883567
E02002919,3855,2114,1628,0.548378729,0.42230869
E02002920,2741,2034,643,0.74206494,0.234585918
E02002921,3176,1331,1770,0.419080605,0.557304786
E02002922,2601,1912,607,0.735101884,0.23337178
E02002923,4315,2880,1297,0.667439166,0.300579374
E02002924,2573,1931,553,0.750485814,0.214924213
E02002925,4433,3122,1181,0.704263478,0.266411008
E02002926,4784,3183,1487,0.665342809,0.310827759
E02002927,4836,3699,1000,0.764888337,0.206782465
E02006008,3316,2174,1067,0.655609168,0.321773221
E02006009,2717,1745,929,0.642252484,0.341921237
E02006010,4799,3133,1542,0.652844343,0.321316941
E02006011,2683,1945,682,0.724934775,0.254193067
E02006012,2818,1965,795,0.697303052,0.282114975
E02006013,3195,2215,873,0.693270736,0.273239437
E02006014,3832,2721,981,0.710073069,0.256002088
E02006015,4282,2719,1470,0.634983652,0.343297525
E02006016,3019,2318,621,0.767803909,0.205697251
E02006017,3098,2182,833,0.704325371,0.26888315
E02006018,5144,3490,1544,0.678460342,0.300155521
E02006019,2626,1821,760,0.693450114,0.289413557
E02006020,2422,1679,684,0.693228737,0.28241123
E02006021,3015,2432,514,0.806633499,0.170480929
E02006022,2275,1517,707,0.666813187,0.310769231
E02006023,3829,2754,966,0.719247845,0.252285192
E02006024,4098,2723,1304,0.664470473,0.318204002
E02006025,4205,2616,1508,0.622116528,0.35862069
E02006026,2785,2126,599,0.763375224,0.21508079
E02006027,2188,1761,385,0.804844607,0.175959781
E02006028,3661,2658,907,0.726031139,0.247746517
E02006029,3316,2004,1249,0.604342581,0.376658625
E02006030,2904,1988,867,0.684573003,0.298553719
E02006031,3471,2035,1365,0.586286373,0.393258427
E02006032,3695,2238,1350,0.605683356,0.365358593
E02006033,3889,2152,1652,0.553355618,0.424787863
E02006034,3746,2765,926,0.738120662,0.24719701
E02006035,2553,2094,426,0.820211516,0.166862515
E02006036,2969,2023,899,0.6813742,0.302795554
E02006037,3999,2982,960,0.745686422,0.240060015
E02006038,3223,2543,625,0.789016444,0.193918709
E02006039,3239,2415,748,0.745600494,0.230935474
E02006040,2981,2118,760,0.710499832,0.254948004
E02006041,2472,1673,704,0.676779935,0.284789644
E02006042,2647,2015,552,0.761239139,0.208537968
E02006043,2946,1817,979,0.6167685,0.332315003
E02006044,2750,2019,624,0.734181818,0.226909091
E02006045,5173,3349,1675,0.647399961,0.323796636
E02006046,3694,2764,837,0.74824039,0.226583649
E02002951,3204,2428,731,0.757802747,0.22815231
E02002952,2837,1728,1057,0.609094114,0.372576665
E02002953,3090,1721,1308,0.556957929,0.423300971
E02002954,3619,2159,1393,0.596573639,0.384912959
E02002955,3012,1573,1383,0.522244356,0.459163347
E02002956,3855,2342,1441,0.607522698,0.373800259
E02002957,4274,3560,657,0.832943379,0.153720168
E02002958,3568,2258,1237,0.632847534,0.346692825
E02002959,3665,1549,2013,0.422646658,0.549249659
E02002960,2459,1851,567,0.752745018,0.230581537
E02002961,2857,1438,1326,0.503325166,0.464123206
E02002962,3004,1179,1749,0.392476698,0.582223702
E02002963,3559,1853,1621,0.520651869,0.455465018
E02002964,3846,2635,1154,0.685127405,0.300052002
E02002965,2719,1107,1522,0.407134976,0.559764619
E02002966,3900,1456,2313,0.373333333,0.593076923
E02002967,4212,1275,2825,0.302706553,0.670702754
E02002968,3980,2482,1428,0.62361809,0.35879397
E02002969,4125,2048,1986,0.496484848,0.481454545
E02002970,3861,2064,1737,0.534576535,0.44988345
E02002971,2262,1650,577,0.729442971,0.255083996
E02002972,2844,1473,1288,0.517932489,0.452883263
E02002973,3496,1917,1526,0.548340961,0.436498856
E02002974,2415,1913,450,0.792132505,0.186335404
E02002975,3136,2799,290,0.892538265,0.09247449
E02002976,2420,1691,692,0.698760331,0.285950413
E02002977,2814,1666,1069,0.592039801,0.379886283
E02002978,2793,1287,1443,0.460794844,0.516648765
E02002979,2075,1314,700,0.633253012,0.337349398
E02002980,2692,2190,454,0.813521545,0.168647845
E02002981,3238,1917,1272,0.592032119,0.392835083
E02002982,3194,1311,1808,0.410457107,0.566061365
E02002983,2269,1998,253,0.880564125,0.111502865
E02002984,2281,2096,169,0.918895221,0.074090311
E02002928,2365,1728,601,0.730655391,0.254122622
E02002929,2135,1713,366,0.80234192,0.171428571
E02002930,2388,1630,711,0.682579564,0.297738693
E02002931,2472,2053,399,0.830501618,0.161407767
E02002932,3417,1706,1649,0.499268364,0.482587065
E02002933,3382,2629,719,0.77735068,0.212596097
E02002934,2365,1630,699,0.689217759,0.295560254
E02002935,2724,1958,730,0.718795888,0.267988253
E02002936,3174,1710,1396,0.538752363,0.439823566
E02002937,4095,3134,876,0.765323565,0.213919414
E02002938,2631,1459,1112,0.554541999,0.422652984
E02002939,2893,1824,1019,0.630487383,0.35222952
E02002940,2693,1623,1007,0.602673598,0.373932417
E02002941,4063,2544,1460,0.626138321,0.359340389
E02002942,2267,1806,443,0.796647552,0.195412439
E02002943,3528,2453,1027,0.695294785,0.291099773
E02002944,3189,1312,1818,0.411414236,0.570084666
E02002945,3588,2081,1466,0.579988852,0.408584169
E02002946,3407,2149,1187,0.6307602,0.348400352
E02002947,2671,1513,1128,0.566454511,0.42231374
E02002948,2475,1093,1354,0.441616162,0.547070707
E02002949,2429,1396,978,0.574722108,0.402634829
E02002950,2257,1273,940,0.564023039,0.416482056
E02006118,3032,2668,326,0.87994723,0.107519789
E02006119,3481,2111,1310,0.606434932,0.376328641
E02006120,3698,2634,1021,0.712276906,0.276095187
E02006121,2293,1551,707,0.676406454,0.308329699
E02006122,2839,1919,872,0.675942233,0.307150405
E02006123,2616,1951,630,0.745795107,0.240825688
E02006124,2992,1572,1318,0.52540107,0.440508021
E02006125,3248,1927,1266,0.593288177,0.389778325
E02006126,3372,2598,723,0.770462633,0.214412811
E02006127,2797,2269,487,0.811226314,0.174115123
E02006128,3745,2816,867,0.751935915,0.231508678
E02006129,3461,1795,1541,0.518636232,0.445247038
E02006130,3090,2295,750,0.742718447,0.242718447
E02006131,3152,2403,635,0.762373096,0.201459391
E02006132,2535,1849,614,0.72938856,0.242209073
E02006133,2942,2104,797,0.715159755,0.270904147
E02006134,3951,3185,691,0.806125032,0.174892432
E02006135,3285,2879,376,0.876407915,0.114459665
E02006136,3208,2625,513,0.818266833,0.159912718
E02006137,3673,2260,1332,0.615300844,0.362646338
E02006138,2502,1404,1064,0.561151079,0.425259792
E02006139,2931,1472,1383,0.502217673,0.47185261
E02006140,3430,2220,1163,0.647230321,0.339067055
E02006141,4377,2109,2175,0.481836875,0.496915696
E02006142,2211,2003,186,0.905924921,0.08412483
E02006143,3033,2360,647,0.778107484,0.213320145
E02006144,3636,2005,1580,0.551430143,0.434543454
E02006145,2385,2001,363,0.838993711,0.152201258
E02006146,2896,2266,591,0.782458564,0.204074586
E02006147,3000,2419,526,0.806333333,0.175333333
E02006148,2945,2550,362,0.865874363,0.122920204
E02006149,4590,2127,2324,0.463398693,0.506318083
E02006150,4902,4043,777,0.824765402,0.158506732
E02006151,3693,2710,915,0.733820742,0.247766044
E02006152,4268,3249,954,0.761246485,0.223523899
E02006153,2767,2181,538,0.788218287,0.194434405
E02006154,4115,3664,406,0.890400972,0.098663426
E02006155,2315,1418,857,0.612526998,0.370194384
E02006156,3046,2683,331,0.880827315,0.108667104
E02006157,2687,1845,797,0.686639375,0.296613323
E02006158,3543,3200,314,0.903189388,0.088625459
E02006159,2480,1567,872,0.631854839,0.351612903
E02006160,3588,2292,1241,0.638795987,0.345875139
E02006161,2783,2427,324,0.872080489,0.116421128
E02006162,3678,2758,862,0.749864057,0.234366504
E02006163,3226,2098,1080,0.65034098,0.334779913
E02006164,3179,1596,1522,0.502044668,0.478766908
E02006165,3448,2330,1051,0.67575406,0.304814385
E02006166,3103,2634,441,0.848855946,0.142120529
E02006167,3942,1715,2109,0.435058346,0.53500761
E02006168,4189,1835,2270,0.438052041,0.54189544
E02006169,2167,1346,783,0.62113521,0.361329026
E02006170,2236,1725,478,0.771466905,0.213774597
E02006171,4000,2803,1136,0.70075,0.284
E02006172,4171,3617,468,0.867178135,0.112203309
E02006173,2841,2389,400,0.840901091,0.140795495
E02006174,4264,3283,904,0.769934334,0.212007505
E02006175,2641,1802,734,0.682317304,0.277925028
E02006176,3146,2258,790,0.717736809,0.251112524
E02006177,3968,3239,684,0.816280242,0.172379032
E02006178,3198,2312,844,0.722951845,0.263914947
E02006179,2787,2303,438,0.826336563,0.157158235
E02006180,2590,1852,708,0.715057915,0.273359073
E02006181,2567,1585,921,0.617452279,0.358784573
E02006182,2751,2396,320,0.870956016,0.116321338
E02006183,3090,2551,486,0.825566343,0.157281553
E02006184,2274,1514,716,0.665787159,0.314863676
E02006185,3113,1984,1070,0.637327337,0.343719884
E02006186,4995,4158,762,0.832432432,0.152552553
E02006187,3074,2432,588,0.791151594,0.191281718
