MSOA11CD,residents_all_2011,migrants_2011,migrants_2011_pct
E02005913,6828,482,0.070591681
E02005914,7203,367,0.050950993
E02005915,5705,314,0.055039439
E02005916,7216,577,0.079961197
E02005917,5741,296,0.051558962
E02005918,5096,248,0.04866562
E02005919,6379,677,0.106129487
E02005920,7315,434,0.059330144
E02002905,6043,424,0.070163826
E02002906,5775,476,0.082424242
E02002907,5916,439,0.074205544
E02002908,8557,613,0.071637256
E02002909,10349,594,0.05739685
E02002910,7875,550,0.06984127
E02002911,9323,733,0.078622761
E02002912,7144,539,0.075447928
E02002913,5600,484,0.086428571
E02002914,8929,752,0.084219957
E02002915,6715,633,0.094266567
E02002916,9663,1215,0.125737349
E02002917,6900,757,0.109710145
E02002918,5963,364,0.061043099
E02002919,9312,985,0.105777491
E02002920,6524,540,0.082771306
E02002921,7757,685,0.088307335
E02002922,6247,473,0.075716344
E02002923,9636,527,0.054690743
E02002924,6073,393,0.064712663
E02002925,10952,830,0.075785245
E02002926,10582,598,0.056511057
E02002927,11642,785,0.067428277
E02006008,7498,595,0.079354495
E02006009,7124,971,0.136299832
E02006010,11150,794,0.071210762
E02006011,5941,435,0.073219997
E02006012,6138,481,0.078364288
E02006013,7743,537,0.069352964
E02006014,9211,583,0.063293888
E02006015,9871,560,0.056731841
E02006016,7503,518,0.069039051
E02006017,7463,434,0.058153558
E02006018,11773,613,0.052068292
E02006019,5870,485,0.082623509
E02006020,7108,704,0.099043331
E02006021,7942,595,0.074918157
E02006022,5973,720,0.120542441
E02006023,9722,648,0.066652952
E02006024,9575,640,0.066840731
E02006025,9168,842,0.091841187
E02006026,6992,513,0.073369565
E02006027,5308,391,0.073662396
E02006028,9174,735,0.080117724
E02006029,8240,427,0.051820388
E02006030,7142,468,0.065527863
E02006031,7381,940,0.127354017
E02006032,9022,609,0.067501663
E02006033,8036,1385,0.172349428
E02006034,8520,931,0.1092723
E02006035,5710,344,0.060245184
E02006036,6107,666,0.109055183
E02006037,10093,885,0.087684534
E02006038,7612,492,0.064634787
E02006039,7839,488,0.062252838
E02006040,7506,558,0.074340528
E02006041,5872,334,0.056880109
E02006042,5878,375,0.06379721
E02006043,6876,508,0.073880163
E02006044,6242,394,0.063120795
E02006045,10939,691,0.06316848
E02006046,8867,539,0.060787188
E02002951,7714,369,0.047835105
E02002952,6829,563,0.082442525
E02002953,7350,418,0.056870748
E02002954,8258,498,0.060305159
E02002955,7046,725,0.10289526
E02002956,9277,677,0.072976178
E02002957,9750,508,0.052102564
E02002958,7977,614,0.076971292
E02002959,8436,917,0.108700806
E02002960,5900,256,0.043389831
E02002961,6480,690,0.106481481
E02002962,6958,438,0.062949123
E02002963,7294,595,0.081573896
E02002964,8520,362,0.042488263
E02002965,7126,1195,0.167695762
E02002966,9079,1989,0.219076991
E02002967,9747,662,0.067918334
E02002968,9030,1221,0.135215947
E02002969,8653,1206,0.139373628
E02002970,8123,724,0.089129632
E02002971,5252,371,0.070639756
E02002972,6265,549,0.087629689
E02002973,8045,743,0.0923555
E02002974,5622,293,0.052116684
E02002975,7658,378,0.049360146
E02002976,6008,324,0.053928096
E02002977,5884,464,0.07885792
E02002978,6381,547,0.085723241
E02002979,5622,488,0.08680185
E02002980,6082,364,0.059848734
E02002981,8260,575,0.069612591
E02002982,7048,581,0.082434733
E02002983,5580,291,0.052150538
E02002984,5754,321,0.055787278
E02002928,6003,738,0.122938531
E02002929,6230,1026,0.164686998
E02002930,5533,746,0.134827399
E02002931,6370,400,0.062794349
E02002932,8620,869,0.100812065
E02002933,8207,499,0.060801755
E02002934,6007,447,0.074413185
E02002935,6679,487,0.072915107
E02002936,8616,941,0.109215413
E02002937,10133,739,0.072930031
E02002938,6726,548,0.081474874
E02002939,6419,570,0.088798878
E02002940,6084,497,0.081689678
E02002941,9545,805,0.084337349
E02002942,6325,490,0.077470356
E02002943,9519,1171,0.123017124
E02002944,7790,680,0.087291399
E02002945,9381,715,0.076217887
E02002946,7900,639,0.080886076
E02002947,6923,671,0.096923299
E02002948,6898,623,0.090316034
E02002949,5329,441,0.082754738
E02002950,5404,443,0.081976314
E02006118,7404,434,0.058616964
E02006119,8269,562,0.067964687
E02006120,8887,491,0.05524924
E02006121,5548,406,0.073179524
E02006122,6495,497,0.0765204
E02006123,6744,445,0.065984579
E02006124,7286,498,0.068350261
E02006125,7331,521,0.071068067
E02006126,8319,512,0.061545859
E02006127,7628,526,0.068956476
E02006128,8399,563,0.067031789
E02006129,7673,864,0.112602633
E02006130,7479,380,0.050808932
E02006131,7837,545,0.069541917
E02006132,6198,386,0.062278154
E02006133,6891,497,0.072123059
E02006134,9164,582,0.063509385
E02006135,7849,405,0.05159893
E02006136,8648,744,0.086031452
E02006137,8751,809,0.092446578
E02006138,6202,678,0.109319574
E02006139,7061,743,0.105225889
E02006140,8466,596,0.070399244
E02006141,10330,1149,0.111229429
E02006142,5385,313,0.05812442
E02006143,7231,491,0.067902088
E02006144,7977,569,0.071330074
E02006145,5593,366,0.065438942
E02006146,7134,508,0.071208298
E02006147,7626,463,0.060713349
E02006148,7245,389,0.053692202
E02006149,10486,934,0.089071142
E02006150,11610,722,0.062187769
E02006151,8792,495,0.056301183
E02006152,10123,841,0.083078139
E02006153,7050,475,0.067375887
E02006154,9886,561,0.056746915
E02006155,5767,371,0.064331542
E02006156,7792,480,0.061601643
E02006157,7143,666,0.093238135
E02006158,8486,423,0.049846807
E02006159,5754,346,0.060132082
E02006160,8356,501,0.059956917
E02006161,7032,403,0.057309443
E02006162,8437,491,0.058196041
E02006163,8032,514,0.063994024
E02006164,7421,599,0.080716885
E02006165,7384,660,0.089382449
E02006166,7193,514,0.071458362
E02006167,8722,904,0.103645953
E02006168,8446,1585,0.187662799
E02006169,8077,2191,0.271264083
E02006170,5145,358,0.069582119
E02006171,8914,610,0.068431681
E02006172,9524,534,0.056068879
E02006173,6948,383,0.055123777
E02006174,10349,483,0.046671176
E02006175,6616,589,0.089026602
E02006176,7342,417,0.056796513
E02006177,9837,477,0.048490393
E02006178,7866,398,0.050597508
E02006179,7356,714,0.097063622
E02006180,6700,390,0.058208955
E02006181,5745,302,0.05256745
E02006182,6750,446,0.066074074
E02006183,7502,423,0.056384964
E02006184,5430,300,0.055248619
E02006185,7196,430,0.05975542
E02006186,12217,720,0.058934272
E02006187,7225,401,0.05550173
E02006188,5931,352,0.059349182
E02006189,7170,497,0.069316597
E02006190,10334,736,0.071221212
E02006191,8005,396,0.049469082
E02006192,8110,517,0.063748459
E02006193,6471,373,0.057641786
E02006194,7659,603,0.078730905
E02006195,8315,497,0.059771497
E02006196,7187,1544,0.214832336
E02006197,8235,1476,0.179234973
E02006198,8477,1206,0.142267312
E02006199,8209,577,0.070288708
E02006200,7983,599,0.075034448
E02006201,12199,543,0.044511845
E02006202,8670,482,0.055594002
E02006203,7914,651,0.082259287
E02006204,7318,411,0.056162886
E02006205,7038,338,0.048025007
E02006206,8358,408,0.048815506
E02006207,6305,275,0.043616178
E02006208,8157,643,0.078828
E02006209,10869,669,0.061551201
E02006210,5486,323,0.058877142
E02006211,6472,314,0.048516687
E02006212,7875,352,0.044698413
E02006213,6555,400,0.061022121
E02006214,6119,405,0.066187286
E02006215,7844,426,0.054309026
E02006216,8710,393,0.045120551
E02006217,8817,515,0.05840989
E02006218,7851,711,0.090561712
E02006219,7887,528,0.066945607
E02006220,7398,489,0.066098946
E02006221,6087,542,0.089042221
E02006222,6859,469,0.068377314
E02006223,7170,482,0.067224547
E02006224,7692,488,0.063442538
E02006225,7375,422,0.057220339
E02006226,9677,765,0.079053426
E02006468,10486,477,0.045489224
E02006469,8708,534,0.061322921
E02006470,11003,647,0.058802145
E02006471,6925,322,0.046498195
E02006472,8940,674,0.075391499
E02006473,9925,510,0.05138539
E02006474,6027,418,0.069354571
E02006475,7256,457,0.062982359
E02006476,7321,632,0.086327005
E02006477,6943,395,0.056891834
E02006478,8233,529,0.064253614
E02006479,8718,1044,0.119752237
E02006480,7452,567,0.076086957
E02006481,6878,487,0.070805467
E02006482,6736,553,0.0820962
E02006483,7787,583,0.07486837
E02006484,7676,593,0.077253778
E02006485,6877,298,0.043332849
E02006486,7041,414,0.058798466
E02006487,6666,456,0.068406841
E02006488,6146,277,0.045069964
E02006489,8043,609,0.075718016
E02006490,7473,488,0.065301753
E02006806,8006,557,0.06957282
E02006492,11104,1057,0.095190922
E02006493,9047,697,0.077042113
E02006494,6754,822,0.121705656
E02006495,7685,455,0.059206246
E02006496,6937,898,0.129450771
E02006497,7760,899,0.115850515
E02006498,11324,731,0.064553161
E02006499,5915,466,0.078782756
E02006500,5865,590,0.10059676
E02006501,9024,587,0.065048759
E02006502,10801,769,0.071197111
E02006503,7859,606,0.077109047
E02006504,5679,387,0.0681458
E02006505,6656,479,0.071965144
E02006506,5879,332,0.056472189
E02006507,9058,512,0.056524619
E02006508,9442,611,0.064710866
E02006509,6083,418,0.068716094
E02006510,6182,388,0.06276286
E02006511,9164,609,0.066455696
E02006512,10901,1079,0.098981745
E02006513,7487,599,0.080005343
E02006514,9057,885,0.097714475
E02006515,9223,577,0.062560989
E02006516,9019,678,0.075174631
E02006517,7358,483,0.065642838
E02006518,9297,580,0.062385716
E02006519,7565,708,0.093588896
E02006520,8388,545,0.064973772
E02006521,7463,450,0.060297468
E02006522,5464,382,0.069912152
E02006523,11628,1713,0.147316821
E02006524,5624,435,0.077347084
E02006525,12862,2151,0.167236822
E02006526,8318,589,0.070810291
E02006527,9166,1511,0.164848353
E02006528,11142,2195,0.197002334
E02006529,11304,1235,0.109253362
E02006530,10492,931,0.088734274
E02006531,9931,2177,0.219212567
E02006532,8729,596,0.068278153
E02006533,9572,690,0.072085249
E02001827,6045,411,0.067990074
E02001828,6920,491,0.070953757
E02001829,8735,520,0.059530624
E02001830,9437,702,0.074388047
E02001831,10326,665,0.064400542
E02001832,8168,530,0.064887365
E02001833,5808,320,0.055096419
E02001834,6139,430,0.070043981
E02001835,8176,900,0.110078278
E02001836,9180,579,0.063071895
E02001837,10585,702,0.066320265
E02001838,7673,466,0.060732438
E02001839,6442,474,0.073579634
E02001840,8771,780,0.088929427
E02001841,5993,399,0.066577674
E02001842,7663,517,0.067467049
E02001843,6455,489,0.075755229
E02001844,9716,1139,0.117229312
E02001845,6274,405,0.06455212
E02001846,7829,700,0.089411164
E02001847,5521,382,0.069190364
E02001848,6372,555,0.087099812
E02001849,6882,767,0.11145016
E02001850,8173,673,0.082344304
E02001851,8576,708,0.08255597
E02001852,6544,610,0.093215159
E02001854,7777,556,0.071492864
E02001855,9971,427,0.04282419
E02001856,8512,964,0.11325188
E02001857,12902,1522,0.117966207
E02001858,8453,1089,0.128830001
E02001859,10115,1275,0.12605042
E02001860,8337,718,0.086122106
E02001861,10161,962,0.094675721
E02001862,9904,856,0.086429725
E02001863,7839,590,0.075264702
E02001864,5531,502,0.090761164
E02001865,10932,835,0.076381266
E02001866,8671,663,0.076461769
E02001867,6901,512,0.074192146
E02001868,8617,583,0.067656957
E02001869,6060,553,0.091254125
E02001870,11560,691,0.059775087
E02001871,7721,494,0.06398135
E02001872,7161,534,0.074570591
E02001873,10534,1216,0.115435732
E02001874,9352,603,0.064478186
E02001875,8168,1181,0.144588639
E02001876,11909,3524,0.295910656
E02001877,10655,641,0.06015955
E02001878,8955,687,0.076716918
E02001879,10376,1448,0.139552814
E02001880,9434,796,0.084375662
E02001881,9334,598,0.064066852
E02001882,8152,662,0.081207066
E02001883,8129,705,0.086726535
E02001884,9239,682,0.073817513
E02001886,8808,1315,0.149296094
E02001888,6247,486,0.077797343
E02001889,8346,526,0.063024203
E02001890,9806,2128,0.217009994
E02001892,10193,709,0.069557539
E02001893,8097,532,0.065703347
E02001895,7790,539,0.069191271
E02001896,9287,499,0.053731022
E02001897,7596,707,0.093075303
E02001898,6488,384,0.05918619
E02001899,7866,651,0.082761251
E02001900,6801,1644,0.241729157
E02001901,7902,1238,0.156669198
E02001902,6101,398,0.065235207
E02001903,7600,455,0.059868421
E02001904,6939,628,0.090502954
E02001905,9716,4194,0.431659119
E02001906,9315,589,0.063231347
E02001907,9622,579,0.0601746
E02001908,8908,376,0.04220925
E02001909,7986,562,0.070373153
E02001910,7117,485,0.068146691
E02001911,7935,761,0.095904222
E02001913,7186,1317,0.183273031
E02001914,6790,683,0.100589102
E02001915,11507,1041,0.090466672
E02001916,8612,809,0.09393869
E02001918,8956,1170,0.130638678
E02001919,6689,778,0.11631036
E02001920,7587,582,0.076710162
E02001921,7833,682,0.087067535
E02001922,12650,5234,0.413754941
E02001923,10457,741,0.070861624
E02001924,6456,491,0.076053284
E02001925,6684,1068,0.15978456
E02001926,7214,1474,0.204324924
E02001927,7702,684,0.088808102
E02001928,6858,466,0.06794984
E02001929,9649,708,0.073375479
E02001930,7858,853,0.108551794
E02001931,7886,567,0.071899569
E02001932,6795,651,0.09580574
E02001933,7625,699,0.091672131
E02001934,6811,456,0.066950521
E02001935,7839,647,0.082536038
E02001936,6473,403,0.062258613
E02001937,7923,621,0.078379402
E02001938,7726,946,0.122443697
E02001939,5812,498,0.08568479
E02001941,6202,519,0.083682683
E02001942,6767,671,0.099157677
E02001943,6394,545,0.085236159
E02001944,8126,676,0.083189761
E02001945,7784,493,0.063335046
E02001946,7688,573,0.074531738
E02001947,6165,463,0.075101379
E02001948,7433,490,0.065922239
E02001949,5819,547,0.094002406
E02001950,8406,686,0.081608375
E02001951,8217,522,0.063526835
E02001952,8895,769,0.086453064
E02001953,7131,474,0.066470341
E02001954,7812,589,0.075396825
E02001955,6381,527,0.082588936
E02001956,6406,449,0.07009054
E02001957,7912,437,0.055232558
E02006807,7903,416,0.052638239
E02006809,10032,479,0.047747209
E02006895,7273,2014,0.276914616
E02006896,5268,1670,0.317008352
E02006897,6376,1562,0.244981179
E02006898,6184,1380,0.223156533
E02006899,5547,2045,0.368667748
E02006900,14713,981,0.066675729
E02006901,14402,1134,0.078739064
E02001958,7452,649,0.087090714
E02001959,6201,417,0.067247218
E02001961,7498,626,0.08348893
E02001962,6034,488,0.080875041
E02001963,5926,351,0.05923051
E02001964,8092,701,0.086628769
E02001965,8019,524,0.065344806
E02001966,6922,622,0.089858422
E02001967,6281,436,0.069415698
E02001968,7147,650,0.090947251
E02001969,6377,640,0.100360671
E02001970,5482,463,0.084458227
E02001971,5834,458,0.078505314
E02001972,10054,1053,0.104734434
E02001973,8132,909,0.11178062
E02001974,9472,716,0.075591216
E02001975,7860,548,0.069720102
E02001976,7132,631,0.088474481
E02001977,9014,1499,0.166296872
E02001978,6503,477,0.073350761
E02001979,5726,334,0.058330423
E02001980,5996,343,0.057204803
E02001981,11753,2287,0.194588616
E02001982,7062,702,0.099405268
E02001983,7546,690,0.091439173
E02001984,8967,817,0.091111855
E02001985,8453,2215,0.262037147
E02001986,7597,734,0.096617086
E02001987,5785,1529,0.264304235
E02001988,8786,2823,0.321306624
E02001989,5653,486,0.08597205
E02001990,9256,476,0.051426102
E02001991,8515,915,0.107457428
E02001992,9573,865,0.090358299
E02001993,7240,832,0.114917127
E02001994,8159,652,0.079911754
E02001995,6515,803,0.123254029
E02001996,6819,707,0.103680892
E02001997,8526,511,0.059934319
E02001998,5973,353,0.05909928
E02001999,9398,2956,0.314535007
E02006805,8230,733,0.089064399
E02002000,7782,439,0.056412233
E02002001,5951,346,0.058141489
E02002002,7084,311,0.04390175
E02002003,9101,446,0.049005604
E02002004,7518,468,0.062250599
E02002005,8090,481,0.059456119
E02002006,6400,487,0.07609375
E02002007,8731,417,0.047760852
E02002008,8329,560,0.067234962
E02002009,6710,470,0.070044709
E02002010,7186,853,0.118703034
E02002011,5864,315,0.053717599
E02002012,7790,553,0.070988447
E02002013,6697,386,0.057637748
E02002014,6929,539,0.077789003
E02002015,6024,330,0.054780876
E02002016,7826,546,0.069767442
E02002017,8279,673,0.081290011
E02002018,9036,437,0.048362107
E02002019,7857,474,0.06032837
E02002020,9451,697,0.07374881
E02002021,7315,942,0.128776487
E02002022,8324,593,0.071239789
E02002023,5339,226,0.042330024
E02002024,8536,455,0.053303655
E02002025,7961,516,0.064815978
E02002026,7087,343,0.048398476
E02002027,5659,264,0.046651352
E02002028,5846,344,0.058843654
E02002029,5876,321,0.054628999
E02002030,6274,545,0.086866433
E02002031,6005,476,0.079267277
E02002032,9940,832,0.083702213
E02002033,7455,467,0.062642522
E02002034,8113,775,0.095525699
E02002035,6145,344,0.055980472
E02002036,6575,541,0.082281369
E02002037,5874,333,0.056690501
E02002038,9410,719,0.076408077
E02002039,6327,511,0.080764976
E02002040,5967,376,0.063013239
E02002041,6202,326,0.052563689
E02002042,8060,439,0.054466501
E02002043,8480,556,0.065566038
E02002044,7498,516,0.068818352
E02002045,7754,428,0.055197318
E02002046,5626,304,0.054034838
E02002047,6465,512,0.079195669
E02002048,6420,373,0.058099688
E02002049,5932,504,0.084962913
E02002051,5517,368,0.066702918
E02002052,10650,916,0.08600939
E02002053,5975,328,0.054895397
E02002054,5583,348,0.06233208
E02002055,9053,636,0.070252955
E02002056,8624,848,0.098330241
E02002057,8996,610,0.067807915
E02002058,11677,901,0.07716023
E02002059,10533,1064,0.101015855
E02002060,6273,449,0.071576598
E02002061,5802,460,0.079283006
