MSOA01CD,NS-SeC_all_2001,NS-SeC_higher_2001,NS-SeC_higher_2001_pct
E02006468,7912,2113,0.26706269
E02006469,5988,1115,0.186205745
E02006470,7803,1528,0.19582212
E02006471,5429,1630,0.300239455
E02006472,6530,1445,0.221286371
E02006473,7309,2181,0.298399234
E02006474,4505,1345,0.298557159
E02006475,5288,1536,0.290468986
E02006476,5061,632,0.124876507
E02006477,5150,1824,0.354174757
E02006478,5559,1535,0.2761288
E02006479,5323,928,0.174337779
E02006480,5351,974,0.182022052
E02006481,4916,780,0.158665582
E02006482,4058,844,0.207984229
E02006483,4807,661,0.137507801
E02006484,5331,1468,0.275370475
E02006485,5577,2082,0.373318989
E02006486,5170,1154,0.223210832
E02006487,4899,779,0.159012043
E02006488,4791,1127,0.235232728
E02006489,5039,1028,0.204008732
E02006490,4554,792,0.173913043
E02006491,5305,966,0.182092366
E02006492,6219,2065,0.332046953
E02006493,5943,1926,0.324078748
E02006494,4233,920,0.217339948
E02006495,5366,1632,0.30413716
E02006496,4612,1179,0.255637467
E02006497,4097,913,0.222845985
E02006498,5764,1736,0.301179736
E02006499,3815,1186,0.310878113
E02006500,3865,1157,0.299353169
E02006501,6409,1633,0.25479794
E02006502,7464,2091,0.280144695
E02006503,5242,2030,0.387256772
E02006504,4088,1546,0.378180039
E02006505,4629,1678,0.3624973
E02006506,4314,1282,0.297171998
E02006507,6484,2128,0.328192474
E02006508,6890,2516,0.365166909
E02006509,4343,1225,0.28206309
E02006510,4374,1573,0.359625057
E02006511,6676,2344,0.351108448
E02006512,6923,2061,0.297703308
E02006513,3722,1431,0.384470715
E02006514,5702,1966,0.344791301
E02006515,6156,2019,0.32797271
E02006516,6285,2202,0.350357995
E02006517,4870,1665,0.341889117
E02006518,6104,1797,0.294397117
E02006519,5391,2306,0.427749954
E02006520,5924,2716,0.458474004
E02006521,5332,1931,0.362153038
E02006522,3973,1643,0.413541404
E02006523,8677,2710,0.312319926
E02006524,4061,961,0.236641221
E02006525,8255,3265,0.395517868
E02006526,6290,1946,0.309379968
E02006527,6168,2645,0.4288262
E02006528,8136,2542,0.312438545
E02006529,5937,1826,0.307562742
E02006530,6340,2776,0.43785489
E02006531,7025,1363,0.194021352
E02006532,5762,2424,0.420687261
E02006533,5571,1456,0.261353437
E02001827,4179,1599,0.382627423
E02001828,4372,1632,0.373284538
E02001829,5477,2069,0.377761548
E02001830,6537,2886,0.441486921
E02001831,6270,1588,0.253269537
E02001832,5344,2193,0.410366766
E02001833,4128,1161,0.28125
E02001834,3980,543,0.136432161
E02001835,5456,2251,0.412573314
E02001836,6588,2332,0.353976928
E02001837,7049,755,0.107107391
E02001838,5475,2200,0.401826484
E02001839,4324,872,0.201665125
E02001840,5023,615,0.122436791
E02001841,4289,1794,0.418279319
E02001842,5398,1336,0.247499074
E02001843,4582,968,0.211261458
E02001844,6567,2201,0.335160652
E02001845,4239,969,0.228591649
E02001846,5252,877,0.166984006
E02001847,4152,1155,0.278179191
E02001848,4042,636,0.157347848
E02001849,5115,1125,0.219941349
E02001850,5214,1252,0.240122746
E02001851,5178,1299,0.250869061
E02001852,4341,847,0.195116333
E02001853,6672,1782,0.267086331
E02001854,5197,1061,0.204156244
E02001855,6068,667,0.109920897
E02001856,5554,1140,0.205257472
E02001857,7610,1487,0.195400788
E02001858,5658,1159,0.204842701
E02001859,6845,625,0.091307524
E02001860,5253,756,0.143917761
E02001861,6239,661,0.105946466
E02001862,5800,760,0.131034483
E02001863,5053,454,0.089847615
E02001864,3795,462,0.12173913
E02001865,7232,711,0.098313053
E02001866,5050,484,0.095841584
E02001867,4614,414,0.089726918
E02001868,5102,1225,0.240101921
E02001869,3453,304,0.088039386
E02001870,6213,860,0.138419443
E02001871,4920,699,0.142073171
E02001872,4032,549,0.136160714
E02001873,5342,693,0.129726694
E02001874,4927,422,0.085650497
E02001875,3970,504,0.126952141
E02001876,6130,478,0.077977162
E02001877,5142,343,0.066705562
E02001878,5272,602,0.114188164
E02001879,5267,666,0.126447693
E02001880,5542,654,0.118007939
E02001881,4824,498,0.103233831
E02001882,5192,910,0.175269646
E02001883,5121,681,0.132981839
E02001884,4619,501,0.108465036
E02001885,6953,1482,0.213145405
E02001886,5411,1463,0.270375162
E02001887,3850,419,0.108831169
E02001888,4113,604,0.146851447
E02001889,4803,545,0.113470747
E02001890,6452,2525,0.391351519
E02001891,5005,404,0.080719281
E02001892,5916,760,0.128465179
E02001893,5384,1153,0.214153046
E02001894,4423,599,0.135428442
E02001895,4892,742,0.151676206
E02001896,6046,520,0.086007278
E02001897,4475,478,0.106815642
E02001898,4583,1100,0.240017456
E02001899,5492,2333,0.424799709
E02001900,4623,1265,0.273631841
E02001901,5370,2809,0.523091248
E02001902,4075,907,0.222576687
E02001903,5023,363,0.072267569
E02001904,4198,852,0.202953788
E02001905,7386,1874,0.25372326
E02001906,6423,1703,0.2651409
E02001907,6710,1480,0.220566319
E02001908,5567,404,0.072570505
E02001909,4759,536,0.112628704
E02001910,4494,581,0.129283489
E02001911,4947,952,0.192439863
E02001912,4245,586,0.138044759
E02001913,5316,1674,0.31489842
E02001914,4197,1259,0.299976173
E02001915,7190,1783,0.24798331
E02001916,5010,812,0.162075848
E02001917,4361,585,0.134143545
E02001918,6438,2533,0.393445169
E02001919,4603,1454,0.315880947
E02001920,5228,917,0.175401683
E02001921,5219,1190,0.228013029
E02001922,8314,970,0.116670676
E02001923,6441,1439,0.223412514
E02001924,4062,952,0.234367307
E02001925,4855,1763,0.363130793
E02001926,5387,1763,0.327269352
E02001927,4980,852,0.171084337
E02001928,4869,960,0.197165742
E02001929,6196,864,0.139444803
E02001930,5482,2226,0.406056184
E02001931,5241,1608,0.306811677
E02001932,5184,756,0.145833333
E02001933,5267,1244,0.236187583
E02001934,4443,1275,0.286968265
E02001935,5225,1408,0.269473684
E02001936,4414,1508,0.341640236
E02001937,5120,905,0.176757813
E02001938,5310,1861,0.35047081
E02001939,4791,994,0.207472344
E02001940,5301,1709,0.322392002
E02001941,4193,695,0.165752445
E02001942,4434,1516,0.341903473
E02001943,4087,902,0.22069978
E02001944,4287,1045,0.243760205
E02001945,5127,664,0.129510435
E02001946,5398,1770,0.327899222
E02001947,4283,560,0.130749475
E02001948,5127,1033,0.201482348
E02001949,4066,817,0.200934579
E02001950,5552,1308,0.235590778
E02001951,6153,792,0.128717699
E02001952,5232,815,0.155772171
E02001953,5159,1263,0.244814887
E02001954,5194,730,0.140546785
E02001955,3997,846,0.211658744
E02001956,4135,1071,0.259008464
E02001957,5294,1041,0.196637703
E02001958,5286,1202,0.227393114
E02001959,4478,887,0.1980795
E02001960,5135,776,0.151119766
E02001961,5191,620,0.119437488
E02001962,3846,553,0.143785751
E02001963,4240,928,0.218867925
E02001964,5873,679,0.115613826
E02001965,5798,1482,0.255605381
E02001966,4226,441,0.104353999
E02001967,4208,1253,0.29776616
E02001968,4186,704,0.168179646
E02001969,4236,717,0.169263456
E02001970,4065,776,0.190897909
E02001971,4021,1005,0.249937826
E02001972,6037,599,0.099221468
E02001973,5322,780,0.146561443
E02001974,6391,1770,0.276951964
E02001975,5215,1200,0.230105465
E02001976,5389,1322,0.24531453
E02001977,5866,1099,0.187350835
E02001978,4431,933,0.21056195
E02001979,4179,1076,0.257477866
E02001980,4737,1540,0.325100274
E02001981,6443,687,0.106627348
E02001982,4399,1199,0.272561946
E02001983,5696,1584,0.278089888
E02001984,6158,1501,0.24374797
E02001985,4712,670,0.142190153
E02001986,5263,983,0.186775603
E02001987,4761,1214,0.254988448
E02001988,5125,797,0.155512195
E02001989,4225,991,0.234556213
E02001990,6483,1857,0.286441462
E02001991,6362,2661,0.418264697
E02001992,6099,923,0.151336285
E02001993,4200,888,0.211428571
E02001994,5668,1531,0.270112915
E02001995,4507,987,0.218992678
E02001996,4296,531,0.123603352
E02001997,5850,1906,0.325811966
E02001998,4205,1439,0.342211653
E02001999,8025,1533,0.191028037
E02002000,5361,810,0.151091214
E02002001,4233,847,0.200094496
E02002002,5613,1636,0.291466239
E02002003,6765,1294,0.19127864
E02002004,5026,824,0.163947473
E02002005,5882,723,0.122917375
E02002006,4581,833,0.181838027
E02002007,6902,1334,0.193277311
E02002008,5580,1910,0.342293907
E02002009,4269,614,0.143827594
E02002010,4302,646,0.150162715
E02002011,4399,1258,0.285974085
E02002012,5114,716,0.140007822
E02002013,5089,1556,0.305757516
E02002014,4487,738,0.16447515
E02002015,4619,950,0.205672223
E02002016,5383,657,0.122050901
E02002017,5635,896,0.159006211
E02002018,6942,2041,0.294007491
E02002019,5381,726,0.13491916
E02002020,6912,1810,0.261863426
E02002021,4663,750,0.160840661
E02002022,5622,1017,0.180896478
E02002023,4305,999,0.232055749
E02002024,5471,907,0.165783221
E02002025,5498,1138,0.206984358
E02002026,5521,1303,0.23600797
E02002027,4461,1647,0.369199731
E02002028,4302,1169,0.271734077
E02002029,4241,1160,0.273520396
E02002030,4301,862,0.200418507
E02002031,4457,953,0.213820956
E02002032,6167,1100,0.178368737
E02002033,5361,1399,0.260958776
E02002034,5759,1762,0.305955895
E02002035,4344,1400,0.32228361
E02002036,4452,647,0.145327942
E02002037,4248,1136,0.267419962
E02002038,6507,1674,0.257261411
E02002039,4392,1574,0.358378871
E02002040,4395,1678,0.381797497
E02002041,4729,1411,0.298371749
E02002042,6054,1828,0.301949125
E02002043,5292,833,0.157407407
E02002044,4285,854,0.199299883
E02002045,5211,737,0.141431587
E02002046,3913,305,0.077945311
E02002047,4497,631,0.140315766
E02002048,4737,1328,0.280346211
E02002049,4221,758,0.179578299
E02002050,7097,1546,0.217838523
E02002051,3881,411,0.105900541
E02002052,6317,755,0.119518759
E02002053,4312,959,0.222402597
E02002054,3917,877,0.223895839
E02002055,6125,705,0.115102041
E02002056,5446,524,0.096217407
E02002057,5952,934,0.156922043
E02002058,6413,1066,0.166224856
E02002059,6659,1140,0.171196876
E02002060,4273,431,0.100865902
E02002061,4077,469,0.115035565
E02002062,4388,511,0.116453965
E02002063,5484,976,0.177972283
E02002064,7710,1229,0.159403372
E02002065,7023,818,0.116474441
E02002066,4435,592,0.133483653
E02002067,4201,773,0.184003809
E02002068,5772,722,0.125086625
E02002069,4671,729,0.156069364
E02002070,5441,841,0.154567175
E02002071,4467,648,0.145063801
E02002072,5457,1051,0.192596665
E02002073,5116,717,0.140148554
E02002074,5508,936,0.169934641
E02002075,5274,812,0.153962837
E02002076,7384,2570,0.348049837
E02002077,6490,1133,0.174576271
E02002078,4479,1182,0.263898192
E02002079,5231,980,0.187344676
E02002080,4479,818,0.182630051
E02002081,4365,1076,0.2465063
E02002082,4135,511,0.123579202
E02002083,4378,1082,0.247144815
E02002084,4477,586,0.130891222
E02002085,4375,682,0.155885714
E02002086,3835,518,0.135071708
E02002087,4330,544,0.125635104
E02002088,6511,829,0.127322992
E02002089,5337,1424,0.266816564
E02002090,4018,1107,0.275510204
E02002091,5272,1285,0.243740516
E02002092,4901,1334,0.272189349
E02002093,4209,1340,0.318365407
E02002094,3899,1603,0.411131059
E02002095,5797,2077,0.35828877
E02002096,6357,2442,0.384143464
E02002097,4747,1848,0.389298504
E02002098,6087,1956,0.321340562
E02002099,4314,1878,0.435326843
E02002100,4194,1255,0.299237005
E02002101,4319,1175,0.272053716
E02002102,5775,1893,0.327792208
E02002103,4576,1447,0.316215035
E02002104,4393,2137,0.486455725
E02002105,5318,2402,0.451673561
E02002106,6689,2887,0.431604126
E02002107,4306,1975,0.458662332
E02002108,6475,2937,0.453590734
E02002109,5048,2162,0.428288431
E02002110,4643,1062,0.228731424
E02002111,4549,672,0.147724775
E02002112,4141,999,0.241246076
E02002113,4349,844,0.194067602
E02002114,4225,939,0.222248521
E02002115,4492,683,0.152048085
E02002116,5181,1451,0.280061764
E02002117,4382,1102,0.251483341
E02002118,5128,559,0.10900936
E02002119,4373,899,0.205579694
E02002120,4657,1171,0.251449431
E02002121,3981,436,0.109520221
E02002122,3891,386,0.09920329
E02002123,4520,670,0.148230088
E02002124,4353,1003,0.230415805
E02002125,4197,769,0.183226114
E02002126,4117,356,0.086470731
E02002127,5175,529,0.102222222
E02002128,4214,710,0.168485999
E02002129,4428,775,0.175022584
E02002130,4289,605,0.141058522
E02002131,5589,1844,0.329933799
E02002132,4200,489,0.116428571
E02002133,4439,1173,0.264248705
E02002134,5307,781,0.147164123
E02002135,4181,589,0.140875389
E02002136,4456,694,0.155745063
E02002137,4313,1462,0.338975191
E02002138,3951,1204,0.304732979
E02002139,5393,1000,0.185425552
E02002140,5057,650,0.128534704
E02002141,4524,1392,0.307692308
E02002142,4136,534,0.129110251
E02002143,6000,757,0.126166667
E02002144,4680,1684,0.35982906
E02002145,4263,548,0.128547971
E02002146,3806,693,0.182080925
E02002147,5259,593,0.11275908
E02002148,7784,1706,0.219167523
E02002149,7061,1243,0.176037388
E02002150,3868,808,0.208893485
E02002151,4201,824,0.196143775
E02002152,4022,413,0.102685231
E02002153,5889,784,0.133129564
E02002154,3748,657,0.17529349
E02002155,3625,334,0.092137931
E02002156,5603,1002,0.178832768
E02002157,5360,1616,0.301492537
E02002158,5745,888,0.154569191
E02002159,3929,566,0.144057012
E02002160,4731,883,0.186641302
E02002161,4169,838,0.201007436
E02002162,5254,1720,0.327369623
E02002163,6735,1075,0.159613957
E02002164,4716,439,0.093087362
E02002165,5639,1697,0.300939883
E02002166,6105,683,0.111875512
E02002167,4448,1407,0.316321942
E02002168,6389,1019,0.159492878
E02002169,6224,2129,0.342062982
E02002170,4595,638,0.138846572
E02002171,5095,635,0.124631992
E02002172,4123,503,0.121998545
E02002173,3830,587,0.153263708
E02002174,5190,1583,0.305009634
E02002175,4243,551,0.129860947
E02002176,5213,1172,0.224822559
E02002177,5469,674,0.12324008
E02002178,5378,1289,0.239680179
E02002179,4520,1492,0.330088496
E02002180,4537,788,0.17368305
E02002181,4420,483,0.109276018
E02002182,4532,735,0.162180053
E02006696,4011,1713,0.427075542
E02006697,5121,1885,0.368092169
E02006698,4915,1308,0.26612411
E02006699,4398,1395,0.317189632
E02006700,4071,1353,0.332350774
E02006701,4154,1914,0.460760713
E02006702,4149,1104,0.266088214
E02006703,5167,2076,0.40178053
E02006704,4543,1533,0.337442219
E02006705,4656,1328,0.285223368
E02006706,4366,1274,0.291800275
E02006707,3753,1513,0.403144151
E02006708,4720,1039,0.220127119
E02006709,5799,2027,0.349543025
E02006710,5545,1537,0.277186655
E02006711,5336,1811,0.339392804
E02006712,4800,1631,0.339791667
E02006713,4124,1161,0.281522793
E02006714,3850,1294,0.336103896
E02006715,5480,1769,0.322810219
E02006716,4178,875,0.209430349
E02006717,3997,1262,0.315736803
E02006718,4249,1237,0.291127324
E02006719,5124,1887,0.368266979
E02006720,4815,1410,0.292834891
E02006721,4227,1448,0.342559735
E02006722,4083,715,0.175116336
E02006723,4393,1014,0.230821762
E02006724,3983,646,0.162189305
E02006725,4215,946,0.224436536
E02006726,4314,1089,0.252433936
E02006727,4289,1129,0.263231522
E02006728,4930,1767,0.35841785
E02006729,5523,1348,0.244070252
E02006730,4060,556,0.136945813
E02006731,4246,1229,0.289448893
E02006732,5238,1755,0.335051546
E02006733,3869,1378,0.356164384
E02006734,5630,1900,0.337477798
E02006735,3903,422,0.108121957
E02006736,4854,2244,0.462299135
E02006737,5651,1548,0.273933817
E02006738,5951,852,0.143169215
E02006739,4253,1020,0.239830708
E02006740,4572,1612,0.352580927
E02006741,3842,1816,0.472670484
E02006742,5712,1155,0.202205882
E02006743,4397,824,0.1874005
E02006744,4499,1419,0.315403423
E02006745,5702,1657,0.29059979
E02006746,5015,1578,0.314656032
E02006747,4115,1683,0.408991495
E02006748,4615,1531,0.331744312
E02006749,3697,759,0.205301596
E02006750,3679,1096,0.29790704
E02006751,4210,1059,0.251543943
E02006752,4855,2106,0.433779609
E02006753,4240,1392,0.328301887
E02006754,3721,1418,0.381080355
E02006755,3925,1463,0.372738854
E02006756,3868,1515,0.391675284
E02006757,4860,1641,0.337654321
E02006758,4189,1122,0.267844354
E02006759,5255,1278,0.243196955
E02006760,5685,1520,0.267370273
E02006761,3631,770,0.212062793
E02006762,4184,1239,0.296128107
E02006763,4533,1299,0.286565189
E02006764,3755,871,0.23195739
E02006765,4151,1119,0.269573597
E02006766,5287,1859,0.351617174
E02006767,6458,2012,0.311551564
E02006768,5266,1142,0.216862894
E02006769,5548,1554,0.280100937
E02006770,4305,696,0.161672474
E02006771,4561,1369,0.300153475
E02006772,4673,1136,0.243098652
E02006773,6193,1481,0.239140966
E02006774,5287,1238,0.234159259
E02006775,3573,443,0.123985446
E02006776,5293,1732,0.327224636
E02006777,5375,1744,0.324465116
E02006778,5200,1243,0.239038462
E02006779,4895,1320,0.269662921
E02006780,4414,853,0.193248754
E02003258,6772,2482,0.366509155
E02003259,4548,961,0.211301671
E02003260,5865,917,0.156351236
E02003261,4361,1138,0.260949324
E02003262,6838,1313,0.192015209
E02003263,7779,1728,0.222136521
E02003264,6090,2328,0.38226601
E02003265,6248,1655,0.264884763
E02003266,6615,1135,0.171579743
E02003267,6635,1262,0.190203466
E02003268,6076,1323,0.217741935
E02003269,6685,1850,0.276738968
E02003270,5621,1357,0.241416118
E02003271,7437,2414,0.32459325
E02003272,5947,705,0.118547167
E02003273,7163,1377,0.192237889
E02003274,6344,866,0.136506936
E02003275,6960,1514,0.217528736
E02003276,4388,700,0.15952598
E02003277,6379,1121,0.175732873
E02003278,6909,1657,0.239832103
E02003237,4569,1443,0.315824032
E02003238,4318,1371,0.317508106
E02003239,5684,1686,0.296622097
E02003240,3983,1549,0.388902837
E02003241,3880,1042,0.268556701
E02003242,5739,1332,0.232096184
E02003243,6233,973,0.156104605
E02003244,5338,801,0.150056201
E02003245,5048,763,0.15114897
E02003246,5066,880,0.173707067
E02003247,5734,1262,0.220090687
E02003248,5535,1436,0.259439928
E02003249,5913,1291,0.218332488
E02003250,5176,1377,0.266035549
E02003251,5359,2024,0.377682403
E02003252,5127,1408,0.274624537
E02003253,5567,1395,0.250583797
E02003254,6132,2439,0.397749511
E02003255,6457,1508,0.23354499
E02003256,4833,1771,0.366439065
