MSOA11CD,NS-SeC_all_2011,NS-SeC_higher_2011,NS-SeC_higher_2011_pct
E02000837,6341,3938,0.621037691
E02000838,6965,3367,0.483417085
E02000839,5841,2834,0.485190892
E02006802,6536,2077,0.317778458
E02000864,6143,1761,0.286667752
E02000865,5303,1666,0.314161795
E02000866,7591,3103,0.408773548
E02000867,7896,3343,0.423378926
E02000868,5355,1960,0.366013072
E02000869,4484,1636,0.36485281
E02000870,4903,1648,0.336120742
E02000871,6097,1364,0.223716582
E02000872,5960,2377,0.398825503
E02000873,6888,1584,0.229965157
E02000874,5344,1234,0.230913174
E02000875,6841,1691,0.247186084
E02000876,5700,1778,0.311929825
E02000877,7105,1645,0.231527094
E02000878,8645,3147,0.364025448
E02000879,5659,1421,0.251104435
E02000880,4401,1208,0.274483072
E02000881,4732,1042,0.220202874
E02000882,5985,1529,0.255472013
E02000883,5447,1054,0.19350101
E02000884,7645,3448,0.451013734
E02000885,5008,1215,0.242611821
E02000886,5809,2576,0.443449819
E02000887,6130,1427,0.23278956
E02000888,6289,2680,0.426140881
E02000889,5352,2557,0.477765321
E02000890,5042,3333,0.661047203
E02000891,10364,5284,0.50984176
E02000893,5243,1994,0.380316613
E02000894,8504,4555,0.535630292
E02006853,5672,2718,0.479196051
E02006854,5015,3035,0.605184447
E02000923,6094,3468,0.569084345
E02000924,9117,3604,0.395305473
E02000925,5923,2231,0.376667229
E02000926,7543,4122,0.546466923
E02000927,5621,2777,0.494040206
E02000928,6658,4270,0.641333734
E02000929,5484,1617,0.294857768
E02000930,8317,5247,0.630876518
E02000931,6827,4797,0.702651238
E02000932,8828,5937,0.672519257
E02000933,6893,4023,0.583635572
E02000934,7865,4822,0.613095995
E02000935,5088,935,0.183765723
E02000936,6868,4134,0.601921957
E02000937,5793,3838,0.662523736
E02000938,7025,2640,0.375800712
E02000939,5630,3759,0.667673179
E02000940,6176,2874,0.465349741
E02000941,7743,4463,0.576391579
E02000942,7400,4369,0.590405405
E02000943,6904,4412,0.639049826
E02000944,5471,1965,0.359166514
E02000945,5897,1284,0.217737833
E02000946,7285,3306,0.453809197
E02000947,6916,4252,0.614806246
E02000948,8309,5231,0.62955831
E02000949,7733,4877,0.630673736
E02000950,5910,2860,0.48392555
E02000951,5489,2983,0.543450537
E02000952,4978,2699,0.542185617
E02000953,5816,3092,0.531636864
E02000954,4956,2212,0.446327684
E02000955,5084,1694,0.333202203
E02000956,6141,1995,0.324865657
E02000957,8379,3274,0.390738752
E02000958,6016,2410,0.400598404
E02000959,5356,1892,0.353248693
E02000960,4921,2538,0.515748832
E02000961,6915,3347,0.484020246
E02000962,6542,3123,0.477376949
E02000963,7589,2061,0.271577283
E02000964,9695,3448,0.355647241
E02000965,7027,3945,0.561406005
E02000966,7804,4656,0.596617119
E02000967,6160,3337,0.541720779
E02000968,10295,2372,0.230403108
E02000969,6613,1867,0.282322698
E02000970,7645,4459,0.583257031
E02000971,7125,3592,0.504140351
E02000972,7387,3739,0.506159469
E02000973,8383,4716,0.5625671
E02000974,7124,3189,0.447641774
E02000975,7582,4292,0.566077552
E02000976,8387,4353,0.519017527
E02000977,6642,3224,0.485395965
E02000978,7679,3391,0.441593958
E02000979,6624,3465,0.523097826
E02000980,6870,3386,0.49286754
E02000981,7742,4476,0.578145182
E02000982,6266,2615,0.417331631
E02000983,6488,2993,0.461313194
E02000002,4360,895,0.205275229
E02000003,7149,1876,0.262414324
E02000004,4438,1108,0.24966201
E02000005,5933,1158,0.195179504
E02000007,5798,1130,0.194894791
E02000008,7906,1433,0.181254743
E02000009,5947,1164,0.195728939
E02000010,5832,1116,0.191358025
E02000011,4372,943,0.215690759
E02000012,6965,1805,0.259152907
E02000013,5613,1027,0.18296811
E02000014,6421,1113,0.173337486
E02000015,5191,921,0.177422462
E02000016,5540,1341,0.242057762
E02000017,6291,1443,0.229375298
E02000018,5988,1099,0.183533734
E02000019,5636,1132,0.200851668
E02000020,6279,1272,0.202580029
E02000021,5398,1083,0.200629863
E02000022,5661,952,0.168168168
E02000023,4227,741,0.175301632
E02006799,6623,1309,0.197644572
E02000024,7330,3473,0.473806276
E02000025,5965,2506,0.420117351
E02000026,4590,1876,0.408714597
E02000027,6839,2066,0.302090949
E02000028,4540,1995,0.439427313
E02000029,6210,2374,0.382286634
E02000030,6477,2773,0.428130307
E02000031,5147,2344,0.455410919
E02000032,5704,2298,0.402875175
E02000033,6181,2063,0.333764763
E02000034,6222,2485,0.399389264
E02000035,5880,2623,0.446088435
E02000036,7583,2720,0.358697086
E02000037,6678,2653,0.397274633
E02000038,7866,3149,0.400330536
E02000039,4790,2223,0.464091858
E02000040,4963,1839,0.370542011
E02000041,6254,2071,0.331148065
E02000042,8031,3288,0.409413523
E02000043,5433,2794,0.514264679
E02000044,5766,1625,0.281824488
E02000045,7665,2721,0.354990215
E02000046,5478,2501,0.456553487
E02000047,8089,1799,0.222400791
E02000048,7054,3187,0.451800397
E02000049,5814,1121,0.192810458
E02000050,7472,2915,0.390123126
E02000051,6310,2823,0.447385103
E02000052,7500,3798,0.5064
E02000053,6844,1828,0.267095266
E02000054,5551,1978,0.356332192
E02000055,8290,2799,0.337635706
E02000056,6370,3488,0.547566719
E02000057,5123,1903,0.371462034
E02000058,7181,3578,0.498259295
E02000059,7879,1924,0.244193426
E02000060,6940,2653,0.382276657
E02000061,6010,2901,0.482695507
E02000062,4680,1189,0.254059829
E02000063,5091,1581,0.310548026
E02000064,4653,1541,0.331184182
E02000065,5327,1351,0.253613666
E02000066,6830,1362,0.199414348
E02000067,6239,1591,0.255008816
E02000068,5188,1253,0.24151889
E02000069,4441,1173,0.264129701
E02000070,5721,1634,0.285614403
E02000071,5295,1361,0.257034939
E02000072,7929,1538,0.193971497
E02000073,7615,2327,0.30558109
E02000074,5392,1167,0.216431751
E02000075,5780,1827,0.316089965
E02000077,5608,1516,0.270328103
E02000078,5679,1766,0.310970241
E02000079,5567,1944,0.349200647
E02000080,6827,1921,0.281382745
E02000081,5358,1603,0.299178798
E02000082,6482,1907,0.294199321
E02000083,6931,1949,0.281200404
E02000084,7815,2677,0.342546385
E02000085,5718,1601,0.279993005
E02000086,5412,1784,0.329637842
E02000087,5367,2224,0.4143842
E02000088,5682,1833,0.322597677
E02000089,5492,1908,0.347414421
E02000090,6309,2365,0.374861309
E02000091,6875,2541,0.3696
E02000092,4446,1194,0.268556005
E02006785,4589,1218,0.265417302
E02000093,8126,2214,0.272458774
E02000094,6410,1554,0.242433697
E02000095,7423,1966,0.264852486
E02000096,5721,2316,0.404824331
E02000097,6564,1528,0.232784887
E02000098,5901,1836,0.311133706
E02000099,6329,1884,0.297677358
E02000100,6652,2501,0.37597715
E02000101,6732,1739,0.258318479
E02000102,5432,976,0.179675994
E02000103,6206,1400,0.225588141
E02000104,5017,1372,0.273470201
E02000105,6902,1757,0.254563895
E02000106,7474,1486,0.198822585
E02000107,8486,2660,0.313457459
E02000108,4888,1211,0.247749591
E02000109,7513,1979,0.263410089
E02000110,6461,2289,0.354279523
E02000111,7434,1581,0.212671509
E02000112,7343,1453,0.197875528
E02000113,6568,965,0.146924482
E02000114,7163,2312,0.322769789
E02000115,6784,3108,0.458136792
E02000116,6088,1281,0.210413929
E02000117,8415,1420,0.168746286
E02000118,7159,1193,0.166643386
E02000119,4974,916,0.18415762
E02000120,7591,3361,0.442761165
E02000121,6972,1320,0.189328744
E02000122,6039,2528,0.418612353
E02000123,10864,2375,0.218611929
E02000124,8098,3693,0.456038528
E02000125,8356,3206,0.3836764
E02000126,5641,1382,0.244992023
E02000127,5957,1642,0.275642102
E02000128,5288,2063,0.390128593
E02000130,5992,2493,0.41605474
E02000131,7072,2965,0.41925905
E02000132,6688,3378,0.505083732
E02000133,6710,3774,0.562444113
E02000134,8064,3763,0.466641865
E02000135,7141,1805,0.252765719
E02000136,3887,1367,0.351685104
E02000137,5741,2854,0.497125936
E02000138,5885,3192,0.542395922
E02000139,5549,2568,0.462786088
E02000140,5465,1169,0.213906679
E02000141,5197,2035,0.391572061
E02000142,5894,2778,0.471326773
E02000144,6432,3210,0.499067164
E02000145,5571,1294,0.232274278
E02000146,5918,2584,0.436633998
E02000147,5604,2842,0.507137759
E02000148,4624,2158,0.466695502
E02000149,5477,1637,0.298886252
E02000150,5836,2337,0.400445511
E02000151,5395,2561,0.474698795
E02000152,4568,1301,0.284807356
E02000153,5482,2219,0.404779278
E02000154,5832,2447,0.419581619
E02000155,4974,1621,0.325894652
E02000156,8419,3599,0.42748545
E02000157,5512,2467,0.44756894
E02000158,4995,1739,0.348148148
E02000159,4812,2064,0.428927681
E02000160,5610,2282,0.406773619
E02000161,6006,2553,0.425074925
E02000162,4638,1695,0.36545925
E02000163,5514,2448,0.443960827
E02000165,5291,1751,0.330939331
E02006782,5380,1858,0.34535316
E02006787,5425,2430,0.447926267
E02006789,4694,1731,0.368768641
E02000194,6514,2768,0.424930918
E02000195,6766,2412,0.356488324
E02000196,5494,1609,0.292864944
E02000197,6452,1895,0.293707378
E02000198,5718,1480,0.258831759
E02000199,5991,1808,0.301786012
E02000200,6177,2116,0.342561114
E02000201,5964,1635,0.274144869
E02000202,6229,1613,0.258950072
E02000203,5531,1500,0.271198698
E02000204,6732,1678,0.249257279
E02000206,6676,1837,0.275164769
E02000207,6412,1818,0.28353088
E02000208,6919,1664,0.240497182
E02000209,5849,1324,0.226363481
E02000210,6186,2204,0.356288393
E02000211,5919,2129,0.359689137
E02000212,5993,1221,0.203737694
E02000213,7045,1903,0.270120653
E02000214,4629,1751,0.378267444
E02000215,8186,3361,0.410579037
E02000216,4883,2634,0.539422486
E02000217,7253,2416,0.333103543
E02000218,4545,1343,0.295489549
E02000219,5641,2320,0.411274597
E02000220,7756,3112,0.401237751
E02000221,6919,2125,0.307125307
E02000222,6013,2763,0.459504407
E02000223,5263,824,0.156564697
E02000224,5772,2407,0.417013167
E02000225,5220,971,0.186015326
E02000226,5617,2268,0.403774257
E02000227,8435,2784,0.330053349
E02000228,5447,2687,0.493299064
E02000229,4218,639,0.151493599
E02000230,7365,3407,0.462593347
E02000231,5620,2626,0.467259786
E02000232,4402,1571,0.356883235
E02000233,4301,1798,0.418042316
E02000234,5858,2416,0.41242745
E02000235,5012,2205,0.439944134
E02000236,5595,2288,0.40893655
E02000237,5219,1988,0.380915884
E02006788,5312,1423,0.267884036
E02000238,7016,1733,0.247006842
E02000239,6790,1914,0.281885125
E02000240,7185,1627,0.226443981
E02000241,4945,1346,0.272194135
E02000242,5053,1200,0.237482684
E02000243,6326,1667,0.26351565
E02000244,5423,1629,0.30038724
E02000245,5706,1124,0.196985629
E02000246,6023,1207,0.200398473
E02000247,7185,1756,0.244398051
E02000248,5586,2067,0.370032223
E02000249,5643,1354,0.239943293
E02000250,4688,2703,0.576578498
E02000251,5931,1395,0.235204856
E02000252,7552,2209,0.292505297
E02000253,6795,1723,0.253568801
E02000254,6714,1306,0.194518916
E02000255,6877,2925,0.425330813
E02000256,6910,3593,0.519971056
E02000257,10670,5806,0.544142455
E02000258,5041,1868,0.370561397
E02000259,4655,1857,0.398925886
E02000260,6534,1275,0.19513315
E02000261,8114,2740,0.337687947
E02000262,6850,2570,0.375182482
E02000263,8645,1272,0.147137073
E02000264,6300,3079,0.488730159
E02000265,8616,3454,0.40088208
E02000266,8883,1772,0.199482157
E02000267,5247,2168,0.413188489
E02000268,7301,3552,0.486508697
E02000269,6180,3338,0.54012945
E02000270,5809,1662,0.286107764
E02000271,5199,3065,0.589536449
E02000272,5028,2375,0.472354813
E02000274,9447,1336,0.141420557
E02000275,5278,1156,0.219022357
E02000276,5211,2590,0.497025523
E02006791,5408,2977,0.550480769
E02000277,5035,1171,0.232571996
E02000278,5976,1123,0.18791834
E02000279,7844,1938,0.247067823
E02000280,6120,2172,0.354901961
E02000281,6231,1736,0.278606965
E02000282,6195,1091,0.176109766
E02000283,5888,1179,0.200237772
E02000284,6000,2507,0.417833333
E02000285,4757,1721,0.361782636
E02000286,6167,2792,0.452732285
E02000287,4957,1958,0.394996974
E02000288,7417,1471,0.198328165
E02000289,4721,1794,0.380004236
E02000290,4907,847,0.172610556
E02000291,6456,2263,0.350526642
E02000292,6847,2087,0.304805024
E02000293,4470,1979,0.442729306
E02000294,6276,1204,0.191841938
E02000295,6040,2453,0.406125828
E02000296,7097,2482,0.349725236
E02000297,6907,2663,0.38555089
E02000298,5848,2798,0.478454172
E02000299,6420,1267,0.197352025
E02000300,5776,1283,0.222126039
E02000301,6968,1222,0.175373134
E02000302,6103,1919,0.314435524
E02000303,5766,1087,0.188518904
E02000304,5956,2814,0.472464741
E02000305,6659,2798,0.420183211
E02000306,6199,990,0.159703178
E02000307,7049,1653,0.234501348
E02000308,5877,1927,0.327888378
E02000309,7311,1326,0.181370538
E02000311,7303,1917,0.262494865
E02000312,8261,3046,0.368720494
E02006793,6220,1120,0.180064309
E02000313,4634,920,0.198532585
E02000314,9050,2386,0.263646409
E02000315,6007,1182,0.196770434
E02000316,8275,2973,0.359274924
E02000317,5783,1261,0.218052914
E02000318,7268,1350,0.185745735
E02000319,8218,1987,0.241786323
E02000320,4682,1159,0.247543785
E02000321,5214,999,0.19159954
E02000323,7622,1527,0.200341118
E02000324,5204,1403,0.269600307
E02000326,5307,2199,0.414358395
E02000327,4738,1175,0.247994935
E02000328,5004,2733,0.54616307
E02000329,4541,1205,0.265360053
E02000331,5787,1804,0.311733195
E02000332,5369,2093,0.389830508
E02000333,4789,2928,0.611401128
E02000334,4775,1478,0.309528796
E02000335,4822,1720,0.356698465
E02000337,5836,1386,0.237491432
E02000339,4352,1831,0.420726103
E02000340,4541,1607,0.353886809
E02000341,5434,1106,0.203533309
E02000342,4919,1082,0.219963407
E02000343,4854,1366,0.281417388
E02000344,4680,1504,0.321367521
E02006786,4939,1150,0.232840656
E02006927,5910,2228,0.376988156
E02006928,5992,2229,0.371995995
E02006929,5803,2487,0.428571429
E02006930,5340,2662,0.498501873
E02006931,7033,3667,0.521399118
E02000433,5289,2404,0.454528266
E02000434,6153,2518,0.409231269
E02000435,5345,1919,0.359027128
E02000436,4165,1992,0.478271309
E02000437,6044,2029,0.335704831
E02000438,5552,2019,0.363652738
E02000439,6116,1544,0.252452583
E02000440,7017,2614,0.372523871
E02000441,4866,2058,0.422934649
E02000442,6466,1544,0.238787504
E02000443,6758,1677,0.24815034
E02000444,6200,1827,0.294677419
E02000445,7522,2012,0.267482053
E02000447,5195,2096,0.40346487
E02000448,4617,2472,0.535412606
E02000449,6134,1329,0.216661232
E02000451,4829,2183,0.452060468
E02000452,6371,2329,0.365562706
E02000453,5697,2330,0.408987186
E02000454,5077,2458,0.48414418
E02000455,6327,2693,0.425636162
E02000456,5251,2077,0.395543706
E02000457,4575,1835,0.401092896
E02000459,5953,1875,0.314967243
E02000460,4618,1221,0.264400173
E02000461,5145,2327,0.452283771
E02000462,4776,1332,0.278894472
E02000463,6009,1527,0.254118822
E02006795,5927,2012,0.339463472
E02006882,10757,3228,0.300083666
E02000464,4408,920,0.208711434
E02000465,5586,1097,0.196383817
E02000466,5895,1361,0.230873622
E02000467,6713,1208,0.179949352
E02000468,5567,1351,0.242680079
E02000469,4539,954,0.210178453
E02000470,5815,1895,0.325881341
E02000471,5408,1645,0.304178994
E02000472,6512,1791,0.275030713
E02000473,6968,2275,0.326492537
E02000474,5901,1624,0.275207592
E02000475,6769,2678,0.395627124
E02000476,6252,2096,0.335252719
E02000477,6937,2460,0.354620153
E02000478,4385,1659,0.378335234
E02000479,6151,1922,0.312469517
E02000480,7077,1989,0.281051293
E02000481,5323,1725,0.324065377
E02000482,4434,1853,0.417907082
E02000483,5474,1636,0.298867373
E02000484,6131,1833,0.298972435
E02000485,5748,1957,0.340466249
E02000486,5456,1611,0.295271261
E02000487,5607,2326,0.414838595
E02000488,5529,1618,0.292638814
E02000489,5727,1492,0.260520342
E02000490,5489,1205,0.219529969
E02000491,6223,1289,0.207134822
E02000492,4651,1099,0.23629327
E02000493,4453,972,0.218279811
E02000494,5497,2795,0.50845916
E02000495,6960,2946,0.423275862
E02000496,5323,1752,0.329137704
E02000497,6154,2532,0.411439714
E02000498,4364,1705,0.390696609
E02000499,5522,2364,0.428105759
E02000500,5654,2555,0.451892466
E02000501,5940,2301,0.387373737
E02000502,5452,2153,0.394900954
E02000503,6683,2571,0.384707467
E02000504,5170,2286,0.442166344
E02000506,5584,2412,0.431948424
E02000507,5666,1693,0.298799859
E02000508,7567,1979,0.261530329
E02000509,8155,1789,0.219374617
E02000510,6373,2047,0.321198807
E02000511,6813,1666,0.244532511
E02000512,5793,1357,0.234248231
E02000513,6140,1337,0.217752443
E02000514,7086,1492,0.210556026
E02000515,7942,2090,0.263157895
E02000516,5973,1480,0.247781684
E02000517,6073,1232,0.202865141
E02000518,6197,1418,0.228820397
E02000519,6189,1196,0.193246082
E02000520,8121,1637,0.201576161
E02000521,6962,1545,0.221918989
E02000522,6062,1625,0.268063345
E02000523,6910,1445,0.209117221
E02000524,5092,1172,0.230164965
E02000525,6387,1343,0.210270863
E02006796,6122,1985,0.324240444
E02000526,6481,3821,0.589569511
E02000528,8073,2804,0.347330608
E02000529,6261,1449,0.231432678
E02000530,4835,783,0.161944157
E02000531,8294,2963,0.357246202
E02000532,6906,3618,0.523892268
E02000533,6427,3596,0.559514548
E02000534,6152,2529,0.411085826
E02000535,6961,1726,0.24795288
E02000536,6914,1904,0.27538328
E02000537,6687,2297,0.343502318
E02000538,6526,1296,0.198590254
E02000539,7991,3108,0.388937555
E02000540,7001,2255,0.322096843
E02000541,6687,1412,0.211155974
E02000542,7091,1744,0.245945565
E02000543,8952,2832,0.316353887
E02000544,6140,1913,0.311563518
E02000545,6044,2011,0.332726671
E02000546,7196,1792,0.249027237
E02000547,6863,1560,0.227305843
E02000548,6535,1453,0.222341239
E02000549,8053,1882,0.233701726
E02000550,7465,1952,0.261486939
E02000551,6078,1150,0.189206976
E02000552,6098,1670,0.273860282
E02000553,4787,1262,0.263630666
E02006792,6659,3715,0.557891575
E02000598,5452,2808,0.515040352
E02000599,5328,2288,0.429429429
E02000600,6132,2863,0.466894977
E02000601,7679,4024,0.524026566
E02000602,7340,2606,0.355040872
E02000603,5740,1726,0.300696864
E02000604,6257,2735,0.437110436
E02000605,5716,2491,0.435794262
E02000606,8491,3982,0.468967142
E02000607,5313,2234,0.420478073
E02000608,5900,2872,0.486779661
E02000609,5291,1897,0.358533359
E02000610,5953,2975,0.499748026
E02000611,5255,2224,0.423215985
